CAMINHAO,CICLOMOTOR,AUTOMOVEL,vl_industria,vl_industria_milhoes,log_caminhao,log_ciclomotor,log_automovel,log_industria
32,0,959,7335.632,0.007335632,3.4965075614664802,0.0,6.866933284461882,-4.915011708863089
32,0,959,2259.246,0.002259246,3.4965075614664802,0.0,6.866933284461882,-6.0927241496828355
151,2,1644,411511.687,0.41151168699999996,5.0238805208462765,1.0986122886681096,7.405495663199472,-0.8879178582962591
151,2,1644,262116.223,0.262116223,5.0238805208462765,1.0986122886681096,7.405495663199472,-1.3389672743454528
421,2,4770,51816.581,0.051816581,6.045005314036012,1.0986122886681096,8.470311205516108,-2.9600450844115658
476,4,5425,60746.526,0.060746525999999995,6.1675164908883415,1.6094379124341003,8.598957493218878,-2.8010453835817994
476,4,5425,92070.304,0.092070304,6.1675164908883415,1.6094379124341003,8.598957493218878,-2.3852028198522737
89,0,869,6051.502,0.006051502,4.499809670330265,0.0,6.76849321164863,-5.107448773289099
1939,10,25006,267649.205,0.267649205,7.570443252057374,2.3978952727983707,10.126911064657653,-1.3180780924441877
1939,10,25006,6022.888,0.006022888,7.570443252057374,2.3978952727983707,10.126911064657653,-5.11218840047781
275,0,3281,13046.232,0.013046232,5.62040086571715,0.0,8.096208271650037,-4.3392559225377765
78,1,1829,4008.512,0.0040085120000000005,4.3694478524670215,0.6931471805599453,7.512071245835466,-5.51933517884723
341,2,3809,99158.168,0.099158168,5.834810737062605,1.0986122886681096,8.245384468120747,-2.311039047177425
215,3,2208,19060.347,0.019060347000000002,5.375278407684165,1.3862943611198906,7.700295203420117,-3.960145175255485
219,2,2146,17690.054,0.017690054,5.393627546352361,1.0986122886681096,7.671826797878781,-4.034752718243028
219,2,2146,21989.998,0.021989998,5.393627546352361,1.0986122886681096,7.671826797878781,-3.8171675653659034
219,2,2146,10990.111,0.010990111,5.393627546352361,1.0986122886681096,7.671826797878781,-4.510759410526621
460,1,4577,195558.138,0.195558138,6.133398042996649,0.6931471805599453,8.429017500512511,-1.631897562691535
805,5,9714,128699.13,0.12869913,6.692083742506628,1.791759469228055,9.18142636181154,-2.0502779243096643
61,3,1164,8834.491,0.008834491,4.127134385045092,1.3862943611198906,7.060476365999801,-4.7290917866414635
477,2,4492,69085.42,0.06908542,6.169610732491456,1.0986122886681096,8.41027590907016,-2.6724115690246615
1155,13,13628,52883.902,0.052883902,7.052721049232323,2.639057329615259,9.519955154427514,-2.9396562964484763
259,1,2325,42338.758,0.042338758000000004,5.560681631015528,0.6931471805599453,7.75190533307861,-3.1620523476688223
66,1,905,4429.381,0.0044293810000000005,4.204692619390966,0.6931471805599453,6.80903930604298,-5.419495433807755
78,0,1400,7861.823,0.007861823,4.3694478524670215,0.0,7.244941546337007,-4.845736765591278
631,14,14119,420024.245,0.420024245,6.448889394146858,2.70805020110221,9.555347511047232,-0.8674428431803393
407,26,4700,382481.045,0.38248104499999996,6.0112671744041615,3.295836866004329,8.45553053102413,-0.9610761824990193
792,19,10928,646483.906,0.6464839059999999,6.675823221634848,2.995732273553991,9.299175085676673,-0.4362069751249438
776,8,9047,142221.395,0.142221395,6.655440350367647,2.1972245773362196,9.110299017795956,-1.950370315827859
167,5,1967,8131.199,0.008131199,5.123963979403259,1.791759469228055,7.584773077612199,-4.812046887821515
55,3,1468,5238.792,0.005238792000000001,4.02535169073515,1.3862943611198906,7.292337176173877,-5.2516643415774595
381,3,3159,6035.535,0.006035535,5.945420608606575,1.3862943611198906,8.058327306580958,-5.110090778817456
381,3,3159,43049.969,0.043049969,5.945420608606575,1.3862943611198906,8.058327306580958,-3.1453937682015716
388,5,4389,31740.038,0.031740038,5.963579343618446,1.791759469228055,8.387084506069217,-3.4501763666571175
46,0,682,5196.836,0.005196836,3.8501476017100584,0.0,6.52649485957079,-5.2597053001210625
391,13,4598,23122.118,0.023122117999999997,5.971261839790462,2.639057329615259,8.433594167539924,-3.7669656303772685
381,4,3716,71730.699,0.071730699,5.945420608606575,1.6094379124341003,8.220672170297252,-2.634836464014654
309,4,3973,225892.883,0.225892883,5.736572297479192,1.6094379124341003,8.287528423111763,-1.4876943610952233
42,0,725,4459.072,0.004459072,3.7612001156935624,0.0,6.587550014824796,-5.412814606348973
364,2,2832,18487.646,0.018487646,5.8998973535824915,1.0986122886681096,7.949091499830517,-3.990652553748545
221,4,2359,6933.672,0.006933671999999999,5.402677381872279,1.6094379124341003,7.7664168980196555,-4.971365735982063
221,4,2359,77982.565,0.077982565,5.402677381872279,1.6094379124341003,7.7664168980196555,-2.5512700029191504
221,4,2359,45587.228,0.045587228,5.402677381872279,1.6094379124341003,7.7664168980196555,-3.088127689412986
181,1,1617,8030.341,0.008030341,5.204006687076795,0.6931471805599453,7.388946097618437,-4.824528286171686
1434,7,16998,924294.462,0.9242944620000001,7.268920128193722,2.0794415416798357,9.74090979777877,-0.07872457629053593
83,1,1370,6379.451,0.006379451,4.430816798843313,0.6931471805599453,7.223295679562314,-5.054673235484706
83,1,1370,3015.542,0.003015542,4.430816798843313,0.6931471805599453,7.223295679562314,-5.803975697131759
1113,16,13012,110915.338,0.110915338,7.01571242048723,2.833213344056216,9.473704136776757,-2.19898808940996
108,6,1271,7565.245,0.007565245,4.6913478822291435,1.9459101490553132,7.148345743900068,-4.88419054627813
136,0,1258,5246.705,0.005246705,4.919980925828125,0.0,7.138073034044347,-5.250155018461505
138,3,1935,10496.368,0.010496368,4.9344739331306915,1.3862943611198906,7.568379267836522,-4.556725986419416
505,20,8505,149007.493,0.149007493,6.226536669287466,3.044522437723423,9.04852707581358,-1.9037586857105027
172,2,1546,39903.656,0.039903656,5.153291594497779,1.0986122886681096,7.344072850573066,-3.2212873302113247
9555,2077,243534,4346594.63,4.34659463,9.1649245084457,7.639161171659173,12.40301594834191,1.4693926948403053
233,2,2132,16282.849,0.016282849,5.455321115357702,1.0986122886681096,7.665284718471351,-4.117642933718456
125,0,1754,5933.285,0.005933285,4.836281906951478,0.0,7.470224135899966,-5.127177256452803
108,0,1646,8805.981,0.008805981,4.6913478822291435,0.0,7.4067107301776405,-4.732324129270707
583,3,4793,243267.193,0.243267193,6.369900982828227,1.3862943611198906,8.475120414994329,-1.4135948800437725
750,7,5443,31895.027,0.031895027,6.621405651764134,2.0794415416798357,8.602269363771356,-3.445305174760908
588,19,8842,75553.168,0.075553168,6.3784261836515865,2.995732273553991,9.087381464575735,-2.5829186586474946
1017,68,15045,553042.607,0.553042607,6.925595197110468,4.23410650459726,9.618867454120167,-0.5923202334114963
1225,9,9398,123106.242,0.123106242,7.111512116496157,2.302585092994046,9.148358579620302,-2.094707540334787
62,0,939,3651.0,0.003651,4.143134726391533,0.0,6.84587987526405,-5.612754176308637
711,3,6480,931338.169,0.931338169,6.568077911411976,1.3862943611198906,8.776630098427717,-0.07113283564925282
491,3,4657,19582.933,0.019582933,6.198478716492308,1.3862943611198906,8.446341450444287,-3.9330968573881218
1836,76,23182,596755.582,0.596755582,7.515889085215125,4.343805421853684,10.051174530434894,-0.5162476598061081
142,1,1730,8429.786,0.008429786,4.962844630259907,0.6931471805599453,7.456454555176209,-4.775983892818467
1197,34,15155,775748.319,0.775748319,7.088408778675395,3.5553480614894135,9.626151772138492,-0.2539271425912193
297,0,3189,21509.524,0.021509524000000002,5.697093486505405,0.0,8.06777619577889,-3.8392594651895666
161,3,2477,18341.462,0.018341462,5.087596335232384,1.3862943611198906,7.815207062189088,-3.9985910988642677
214,5,3220,20163.737,0.020163737,5.3706380281276624,1.791759469228055,8.0774471493312,-3.9038694858938285
10464,538,180019,3810289.869,3.810289869,9.2557916348801,6.289715570908998,12.100823234811076,1.3377052673469516
298,0,2325,25949.863,0.025949863,5.700443573390686,0.0,7.75190533307861,-3.651588948767605
423,2,2385,46594.775,0.046594775,6.049733455231958,1.0986122886681096,7.777373602657861,-3.066266868600474
528,2,6299,57231.746,0.057231746,6.270988431858299,1.0986122886681096,8.748304912379623,-2.860646534551924
99,1,1271,3718.083,0.003718083,4.605170185988092,0.6931471805599453,7.148345743900068,-5.5945470661020416
139,1,1502,3658.137,0.003658137,4.941642422609304,0.6931471805599453,7.315218389752975,-5.610801277555128
868,6,7590,350089.112,0.35008911200000004,6.767343125265392,1.9459101490553132,8.934718614016768,-1.0495675511909264
420,21,11033,100646.352,0.100646352,6.042632833682381,3.091042453358316,9.308736693832376,-2.2961423719645073
126,0,806,3830.068,0.0038300680000000003,4.844187086458591,0.0,6.693323668269949,-5.564872721378002
303,4,3567,84767.956,0.084767956,5.717027701406222,1.6094379124341003,8.1797604936999,-2.46783768495641
1569,20,21643,649316.59,0.64931659,7.358830898342354,3.044522437723423,9.982483558762626,-0.4318348692011606
327,2,2306,22880.798,0.022880797999999997,5.793013608384144,1.0986122886681096,7.7437032581737535,-3.7774572354563727
22,0,594,8025.863,0.008025863000000001,3.1354942159291497,0.0,6.38856140554563,-4.825086076807144
22,0,594,6845.033,0.006845033,3.1354942159291497,0.0,6.38856140554563,-4.984231999216092
45,0,686,1444.749,0.001444749,3.828641396489095,0.0,6.532334292222349,-6.5398196749279
464,1,4228,25759.639,0.025759639,6.142037405587356,0.6931471805599453,8.34972083747249,-3.658946391819336
349,5,3486,16410.544,0.016410544000000003,5.857933154483459,1.791759469228055,8.156797046675651,-4.109831223911627
292,0,4746,31513.686,0.031513686,5.680172609017068,0.0,8.465268118551318,-3.4573333513175237
52,1,1257,2725.253,0.002725253,3.970291913552122,0.6931471805599453,7.1372784372603855,-5.905194011139973
25,1,395,1713.872,0.001713872,3.258096538021482,0.6931471805599453,5.981414211254481,-6.3690001407083585
118,2,1194,3891.497,0.003891497,4.77912349311153,1.0986122886681096,7.085901464365611,-5.5489613624760885
545,2,5100,94744.325,0.09474432499999999,6.302618975744905,1.0986122886681096,8.537191877922927,-2.356573331272449
545,2,5100,24638.345,0.024638345000000002,6.302618975744905,1.0986122886681096,8.537191877922927,-3.7034513097804282
184,2,2112,12365.131,0.012365131,5.220355825078325,1.0986122886681096,7.655864017616056,-4.392874783645145
845,21,10743,158376.657,0.158376657,6.740519359606223,3.091042453358316,9.282102738203074,-1.8427791778856997
213,0,1806,8916.84,0.00891684,5.365976015021851,0.0,7.499423290592229,-4.719813655244835
306,3,2765,4974.678,0.004974678,5.726847747587197,1.3862943611198906,7.925157512224704,-5.303394634084335
306,3,2765,21649.615,0.021649615,5.726847747587197,1.3862943611198906,7.925157512224704,-3.8327676076016868
234,0,2660,9799.901,0.009799901,5.459585514144159,0.0,7.886457270977689,-4.6253829953974535
377,15,6042,84967.022,0.084967022,5.934894195619588,2.772588722239781,8.706655856361559,-2.4654920742447524
137,2,2070,6948.165,0.006948165,4.927253685157205,1.0986122886681096,7.635786861395585,-4.969277683044148
137,2,2070,226128.28,0.22612828,4.927253685157205,1.0986122886681096,7.635786861395585,-1.4866528301203579
378,0,4053,38039.062,0.038039062,5.937536205082426,0.0,8.307459327011946,-3.2691416998634364
182,4,1549,4005.745,0.004005745,5.209486152841421,1.6094379124341003,7.346010209913293,-5.520025698282768
544,3,3678,46636.216,0.046636216,6.300785794663244,1.3862943611198906,8.210396255104774,-3.065377872306757
182,0,2187,5936.663,0.005936662999999999,5.209486152841421,0.0,7.690743163541872,-5.126608087979412
140,1,1065,5066.491,0.005066491,4.948759890378168,0.6931471805599453,6.97166860472579,-5.285106811451702
637,6,6556,1584561.49,1.58456149,6.45833828334479,1.9459101490553132,8.788288460263619,0.46030770659055736
122,1,1286,5873.889,0.005873889,4.812184355372417,0.6931471805599453,7.160069207596127,-5.13723834321776
201,1,1787,23468.363,0.023468363000000002,5.308267697401205,0.6931471805599453,7.488852955733459,-3.752102020167006
702,20,15343,193443.713,0.193443713,6.555356891810665,3.044522437723423,9.63847979712322,-1.6427686977175688
1328,65,16429,1102005.295,1.1020052949999999,7.192182058713246,4.189654742026425,9.706864211031315,0.09713151561936063
1328,65,16429,439632.721,0.439632721,7.192182058713246,4.189654742026425,9.706864211031315,-0.8218156256467337
1192,8,13224,291691.691,0.291691691,7.084226422097916,2.1972245773362196,9.4898642567265,-1.23205788725876
1192,8,13224,55809.85,0.05580985,7.084226422097916,2.1972245773362196,9.4898642567265,-2.8858049018757845
367,3,4281,109062.39,0.10906239,5.908082938168931,1.3862943611198906,8.362175469149628,-2.215835175181888
367,3,4281,19457.895,0.019457895,5.908082938168931,1.3862943611198906,8.362175469149628,-3.939502378681512
1480,8,13231,743749.42,0.74374942,7.300472814267799,2.1972245773362196,9.490393417263473,-0.2960511019545344
315,8,4710,73119.804,0.07311980400000001,5.755742213586912,2.1972245773362196,8.45765547870004,-2.615656032364999
303,5,3445,68968.622,0.06896862200000001,5.717027701406222,1.791759469228055,8.144969417087875,-2.6741036314398534
2079,86,40579,3084724.78,3.0847247799999997,7.640123172695364,4.465908118654584,10.611030613379805,1.1264624410600295
84,0,1035,2354.804,0.0023548040000000003,4.442651256490317,0.0,6.943122422819428,-6.05129778215355
2315,432,34686,583758.513,0.583758513,7.7475968386928855,6.07073772800249,10.454120255970487,-0.5382678868077206
230,1,2106,36131.301,0.036131301,5.442417710521793,0.6931471805599453,7.653020413804189,-3.3205957256139857
2557,34,38527,744840.69,0.74484069,7.846980982138788,3.5553480614894135,10.559140528668493,-0.29458492239555517
255,0,2049,24451.84,0.02445184,5.545177444479562,0.0,7.6255950721324535,-3.7110498102690967
336,1,2749,22535.704,0.022535704,5.820082930352362,0.6931471805599453,7.919356190660617,-3.7926543830346153
443,5,4772,17228.227,0.017228227,6.095824562432225,1.791759469228055,8.470730317005897,-4.061206135652328
170,0,2310,27833.602,0.027833602,5.14166355650266,0.0,7.745435610274381,-3.5815112831454132
274,3,4662,127884.86,0.12788486,5.616771097666572,1.3862943611198906,8.44741429680832,-2.0566249511335393
261,0,2469,9307.129,0.009307129,5.568344503761097,0.0,7.8119734296220225,-4.676974613339539
530,0,5135,414889.708,0.41488970799999997,6.274762021241939,0.0,8.544029845369797,-0.8797425579283322
2333,71,58513,1783695.207,1.7836952069999998,7.755338812846501,4.276666119016055,10.977021320827701,0.578687171467449
152,1,2027,22151.442,0.022151442,5.030437921392435,0.6931471805599453,7.614805364711073,-3.809852683029873
765,8,9437,3384.332,0.003384332,6.641182169740591,2.1972245773362196,9.152499372286332,-5.688598733303464
765,8,9437,960325.338,0.960325338,6.641182169740591,2.1972245773362196,9.152499372286332,-0.040483158181771485
566,6,9032,276401.399,0.276401399,6.340359303727752,1.9459101490553132,9.108639817149843,-1.2859011255963666
741,52,34031,165155.91,0.16515591000000002,6.60934924316738,3.970291913552122,10.435056537440019,-1.8008653421362197
1237,7,12691,102088.252,0.10208825199999999,7.121252453244542,2.0794415416798357,9.448727152703086,-2.2819176240949237
72,2,1099,240279.826,0.240279826,4.290459441148391,1.0986122886681096,7.003065458786462,-1.425951093155591
72,2,1099,3368.937,0.003368937,4.290459441148391,1.0986122886681096,7.003065458786462,-5.69315801464352
116,0,1368,11426.487,0.011426486999999999,4.762173934797756,0.0,7.221835825288449,-4.471821197498191
508,2,4803,21537.352,0.021537352,6.2324480165505225,1.0986122886681096,8.477204183199873,-3.837966548887045
508,2,4803,44986.379,0.044986379,6.2324480165505225,1.0986122886681096,8.477204183199873,-3.101395523920234
508,2,4803,47649.881,0.047649881,6.2324480165505225,1.0986122886681096,8.477204183199873,-3.0438751462617497
508,2,4803,32544.651,0.032544651,6.2324480165505225,1.0986122886681096,8.477204183199873,-3.425142255628743
6960,111,140119,6532286.554,6.532286554,8.848078421168667,4.718498871295094,11.850254477311424,1.8767570434050234
392,5,7984,68291.193,0.068291193,5.973809611869261,1.791759469228055,8.985320060649112,-2.6839744665468532
288,28,5245,178491.639,0.178491639,5.666426688112432,3.367295829986474,8.56522116042682,-1.7232135191956206
115,0,1516,30170.332,0.030170331999999998,4.7535901911063645,0.0,7.324489979348532,-3.5008962215627983
127,0,982,3658.462,0.003658462,4.852030263919617,0.0,6.890609120147166,-5.610712438464667
44,2,932,7926.992,0.007926992,3.8066624897703196,1.0986122886681096,6.838405200847344,-4.83748163433666
172,0,1262,7941.364,0.007941364,5.153291594497779,0.0,7.141245122350491,-4.8356702300639345
128,1,1317,20456.079,0.020456079000000002,4.859812404361672,0.6931471805599453,7.183870715062453,-3.889475179053114
394,0,2563,44829.365,0.044829364999999996,5.978885764901122,0.0,7.849323818040561,-3.1048918855370133
135,0,1923,7209.445,0.007209445,4.912654885736052,0.0,7.562161631225652,-4.932363307069752
380,19,3902,30916.21,0.03091621,5.942799375126701,2.995732273553991,8.269500767180615,-3.4764746371612807
1777,11,17044,132980.375,0.132980375,7.48324441607385,2.4849066497880004,9.743612184572003,-2.017553718038876
146,1,1582,22267.94,0.02226794,4.990432586778736,0.6931471805599453,7.367077059881012,-3.80460730311394
400,0,2863,16949.574,0.016949574000000002,5.993961427306569,0.0,7.9599745280805365,-4.077512578214873
797,17,10934,593343.949,0.593343949,6.682108597449809,2.8903717578961645,9.299723933110869,-0.5219810329511345
222,0,1853,43399.489,0.043399489,5.407171771460119,0.0,7.5251007461258,-3.1373076121386427
905,4,11798,706655.231,0.706655231,6.80903930604298,1.6094379124341003,9.375770061099919,-0.3472123826622972
272,3,3379,11767.826,0.011767825999999999,5.60947179518496,1.3862943611198906,8.125630988477065,-4.442386081652272
196,1,1571,8349.584,0.008349584,5.2832037287379885,0.6931471805599453,7.360103972989152,-4.78554356171973
640,2,6425,40636.763,0.040636763,6.46302945692067,1.0986122886681096,8.768107539675803,-3.2030821294747387
76,0,1310,8019.274,0.008019274,4.343805421853684,0.0,7.1785454837637,-4.8259073848920035
115,3,1324,12332.818,0.012332817999999999,4.7535901911063645,1.3862943611198906,7.1891677384203225,-4.395491439662773
94,0,914,19849.146,0.019849146,4.553876891600541,0.0,6.818924065275521,-3.9195942954444645
756,4,8128,73304.033,0.07330403299999999,6.6293632534374485,1.6094379124341003,9.003193193746572,-2.6131396511392544
332,1,4991,62845.71,0.06284571,5.808142489980444,0.6931471805599453,8.515591910049263,-2.7670726040321107
307,1,2673,27168.41,0.02716841,5.730099782973575,0.6931471805599453,7.891330757661889,-3.6057003776832093
875,2,8126,43419.748,0.043419748,6.775366090936392,1.0986122886681096,9.002947130753205,-3.1368409183258943
102,0,1930,19022.585,0.019022584999999998,4.634728988229636,0.0,7.565793282428515,-3.9621283215308867
257,1,4062,77693.308,0.077693308,5.552959584921617,0.6931471805599453,8.309676895987726,-2.554986151443729
285,10,4792,54721.489,0.054721489,5.655991810819852,2.3978952727983707,8.474911799159631,-2.9054987947807516
400,1,5830,92359.389,0.092359389,5.993961427306569,0.6931471805599453,8.670943791222156,-2.382067909935654
115,0,1290,4684.258,0.004684258,4.7535901911063645,0.0,7.1631723908466425,-5.363547753636334
435,4,5011,12650.099,0.012650099,6.077642243349034,1.6094379124341003,8.51959031601596,-4.370090237752275
59,1,1264,4952.576,0.004952576,4.0943445622221,0.6931471805599453,7.142827401161621,-5.307847433724357
753,13,11330,760897.4,0.7608974000000001,6.625392368007956,2.639057329615259,9.335297611380566,-0.2732567528116748
1112,7,14738,404232.627,0.40423262699999996,7.014814351275545,2.0794415416798357,9.598252320836758,-0.9057647573296722
1112,7,14738,5471.084,0.005471084,7.014814351275545,2.0794415416798357,9.598252320836758,-5.2082785103352585
1650,428,26054,1201524.199,1.201524199,7.409136443920128,6.061456918928017,10.167964967343314,0.18359091664907773
464,0,3714,21560.969,0.021560969,6.142037405587356,0.0,8.220133957151859,-3.8368705896099344
322,1,3535,71058.309,0.071058309,5.777652323222656,0.6931471805599453,8.170751423757533,-2.644254485463848
121,0,1524,6462.238,0.006462238,4.804021044733257,0.0,7.329749689041512,-5.041779581555495
300,1,2850,223254.37,0.22325437,5.707110264748875,0.6931471805599453,7.955425088912672,-1.4994434849490208
120,0,1920,5244.117,0.005244117,4.795790545596741,0.0,7.560601162768557,-5.25064840211676
142,2,1994,3867.64,0.00386764,4.962844630259907,1.0986122886681096,7.598399329323964,-5.555110777077202
408,1,5694,82370.675,0.082370675,6.013715156042802,0.6931471805599453,8.647343875881283,-2.496525791331465
82,1,1071,10725.867,0.010725867,4.418840607796598,0.6931471805599453,6.977281341630747,-4.5350969782745265
123,2,1337,20229.976,0.020229976,4.820281565605037,1.0986122886681096,7.198931240688173,-3.9005898141600825
341,12,4028,39833.21,0.03983321,5.834810737062605,2.5649493574615367,8.301273485191347,-3.2230542925177845
828,9,9768,9881.407,0.009881407,6.720220155135295,2.302585092994046,9.186969385652942,-4.617100368454664
828,9,9768,2589.978,0.002589978,6.720220155135295,2.302585092994046,9.186969385652942,-5.956105897515261
828,9,9768,268850.561,0.268850561,6.720220155135295,2.302585092994046,9.186969385652942,-1.3135995890632002
828,9,9768,21175.005,0.021175005,6.720220155135295,2.302585092994046,9.186969385652942,-3.854933802316538
24,0,598,67379.397,0.067379397,3.2188758248682006,0.0,6.395261598115449,-2.6974159902868737
24,0,598,1046.157,0.001046157,3.2188758248682006,0.0,6.395261598115449,-6.862631829000329
24,0,598,5083.691,0.0050836909999999996,3.2188758248682006,0.0,6.395261598115449,-5.281717706416283
24,0,598,2192.798,0.0021927979999999997,3.2188758248682006,0.0,6.395261598115449,-6.122576925051999
205,8,3148,31798.88,0.03179888,5.327876168789581,2.1972245773362196,8.054840221101024,-3.4483242099420353
318,0,3837,35282.178,0.035282178,5.765191102784844,0.0,8.252706676567644,-3.3443773150551768
144,0,1365,4057.202,0.004057202,4.976733742420574,0.0,7.2196420401307355,-5.507261705511751
144,0,1365,9014.651,0.009014651,4.976733742420574,0.0,7.2196420401307355,-4.708904136331919
338,1,3334,13586.094,0.013586094,5.82600010738045,0.6931471805599453,8.112227958349724,-4.298708509349873
354,6,4014,37091.522,0.037091521999999995,5.872117789475416,1.9459101490553132,8.297792626380861,-3.2943668530030705
59,0,944,7735.311,0.007735311,4.0943445622221,0.0,6.851184927493743,-4.86195958891341
353,1,4721,163310.01,0.16331001,5.869296913133774,0.6931471805599453,8.459987717645458,-1.8121049826602496
533,4,8920,63244.765,0.063244765,6.280395838960195,1.6094379124341003,9.096163326913784,-2.760742921598287
146,1,1634,8759.062,0.008759062,4.990432586778736,0.6931471805599453,7.399398083331354,-4.737666457392626
821,30,15661,167430.904,0.16743090400000002,6.71174039505618,3.4339872044851463,9.658992675310882,-1.7871845262569237
23,1,811,2208.062,0.002208062,3.1780538303479458,0.6931471805599453,6.699500340161678,-6.115640071251371
87,2,920,8744.12,0.008744120000000001,4.477336814478207,1.0986122886681096,6.825460036255307,-4.73937380450582
552,2,7717,110315.176,0.110315176,6.315358001522335,1.0986122886681096,8.951310542097564,-2.20441377379181
189,5,2288,225914.169,0.225914169,5.247024072160486,1.791759469228055,7.735870319952567,-1.4876001350315906
248,3,2053,183438.878,0.183438878,5.517452896464707,1.3862943611198906,7.627544390488503,-1.6958737568925368
259,1,3338,10025.707,0.010025707,5.560681631015528,0.6931471805599453,8.113426639943654,-4.60260278458541
515,2,4924,12309.093,0.012309093,6.246106765481563,1.0986122886681096,8.502079553606189,-4.397417021435287
515,2,4924,199757.219,0.199757219,6.246106765481563,1.0986122886681096,8.502079553606189,-1.6106525548135744
101,0,1972,14923.833,0.014923833000000001,4.624972813284271,0.0,7.587310506022615,-4.204795813715317
407,3,3887,13519.924,0.013519924000000001,6.0112671744041615,1.3862943611198906,8.265650165580329,-4.303590829684894
331,1,4372,20750.273,0.020750273,5.805134968916488,0.6931471805599453,8.38320455141292,-3.8751958757654714
340,1,3951,40564.416,0.040564416,5.831882477283517,0.6931471805599453,8.281977058867758,-3.2048640498860976
318,6,1755,10353.568,0.010353567999999999,5.765191102784844,1.9459101490553132,7.470793774195062,-4.570424084378458
151,1,2177,12208.196,0.012208196,5.0238805208462765,0.6931471805599453,7.686162303492906,-4.4056477495230455
170,1,1647,9311.082,0.009311082,5.14166355650266,0.6931471805599453,7.4073177104694174,-4.676549975326854
119,1,1382,7584.334,0.007584334,4.787491742782046,0.6931471805599453,7.232010331664759,-4.881670474914764
8832,183,138307,7764436.209,7.764436208999999,9.086249986745132,5.214935757608986,11.837238361243795,2.0495538472679407
68,0,657,3028.574,0.003028574,4.23410650459726,0.0,6.489204931325317,-5.79966339730324
1386,14,17382,192139.519,0.192139519,7.234898420314831,2.70805020110221,9.76324799612154,-1.649533509386628
1044,12,11043,129745.512,0.129745512,6.951772164398911,2.5649493574615367,9.309642573050045,-2.0421803471297486
226,0,1964,8639.626,0.008639626000000001,5.424950017481403,0.0,7.583247524303362,-4.751395984140121
408,3,3237,63873.276,0.06387327599999999,6.013715156042802,1.3862943611198906,8.08271113423758,-2.750854221037775
60,2,855,17043.059,0.017043059000000003,4.110873864173311,1.0986122886681096,6.752270376141742,-4.072012254913193
241,3,3061,11694.701,0.011694700999999998,5.488937726156687,1.3862943611198906,8.026823576217629,-4.448619445754225
173,0,1963,4759.223,0.004759223,5.159055299214529,0.0,7.582738488914411,-5.347670859357256
173,0,1963,13869.515,0.013869514999999999,5.159055299214529,0.0,7.582738488914411,-4.2780620128226525
127,5,2189,18014.464,0.018014464,4.852030263919617,1.791759469228055,7.691656822810547,-4.016580288208334
1265,94,35215,317353.804,0.317353804,7.143617602704121,4.553876891600541,10.469255803766243,-1.1477380265360977
1265,94,35215,213643.657,0.21364365700000001,7.143617602704121,4.553876891600541,10.469255803766243,-1.5434458060760943
126,0,2218,631299.877,0.631299877,4.844187086458591,0.0,7.704811922932594,-0.4599742884446287
604,14,5300,180897.532,0.180897532,6.405228458030842,2.70805020110221,8.575650760987806,-1.7098245295705807
182,0,1846,8806.527,0.008806527,5.209486152841421,0.0,7.52131798019924,-4.7322621278794035
248,4,2337,29693.628,0.029693628,5.517452896464707,1.6094379124341003,7.757051142032013,-3.516822801646197
712,59,6154,86588.176,0.086588176,6.569481420414296,4.0943445622221,8.725020038618554,-2.4465920085323747
497,8,7429,153893.263,0.153893263,6.210600077024653,2.1972245773362196,8.913281137711804,-1.8714960142741521
107,0,1274,11678.973,0.011678973,4.68213122712422,0.0,7.150701457592526,-4.449965233530148
387,3,3919,44360.332,0.044360332,5.961005339623274,1.3862943611198906,8.273846932784508,-3.1154096323079594
104,0,1486,15284.96,0.015284959999999998,4.653960350157523,0.0,7.304515946460155,-4.180885940587481
494,1,5408,109617.408,0.109617408,6.20455776256869,0.6931471805599453,8.595819511871428,-2.210759084963919
494,1,5408,592961.429,0.592961429,6.20455776256869,0.6931471805599453,8.595819511871428,-0.5226259259447108
177,2,1941,366260.798,0.366260798,5.181783550292085,1.0986122886681096,7.571473648851271,-1.0044096364916064
177,2,1941,9638.528,0.009638528,5.181783550292085,1.0986122886681096,7.571473648851271,-4.641986879114507
268,2,3331,24760.159,0.024760159,5.594711379601839,1.0986122886681096,8.111328003286733,-3.6985194095385414
1234,246,29845,2683085.845,2.6830858450000004,7.118826249062078,5.5093883366279774,10.303806106491413,0.9869675668317411
426,19,6362,118097.756,0.118097756,6.056784013228625,2.995732273553991,8.758255243232792,-2.1362425568060788
436,7,5254,45470.647,0.045470646999999996,6.07993319509559,2.0794415416798357,8.566935283311052,-3.0906882820843666
675,4,6616,15260.385,0.015260385,6.516193076042964,1.6094379124341003,8.797397374012059,-4.182495024086283
675,4,6616,91754.411,0.091754411,6.516193076042964,1.6094379124341003,8.797397374012059,-2.3886397169088074
412,14,5751,128750.68,0.12875068,6.023447592961033,2.70805020110221,8.657302899400882,-2.0498774578988406
596,3,5670,138567.011,0.138567011,6.391917113392602,1.3862943611198906,8.643120748014027,-1.9764012364296235
4005,51,61159,14044.2,0.014044200000000001,8.295548516225763,3.9512437185814275,11.021248660042998,-4.265545779820361
4005,51,61159,1884842.69,1.88484269,8.295548516225763,3.9512437185814275,11.021248660042998,0.6338443638366283
150,2,2204,22257.824,0.022257824,5.017279836814924,1.0986122886681096,7.6984827878809465,-3.8050616917314626
